test_id,generations_config,pop_size,algorithm,generation,median_fitness,q1_fitness,q3_fitness,n_runs
1.3,200,100,eml_std,122,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,123,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,124,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,125,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,126,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,127,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,128,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,129,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,130,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,131,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,132,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,133,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,134,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,135,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,136,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,137,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,138,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,139,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,140,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,141,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,142,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,143,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,144,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,145,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,146,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,147,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,148,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,149,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,150,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,151,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,152,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,153,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,154,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,155,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,156,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,157,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,158,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,159,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,160,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,161,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,162,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,163,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,164,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,165,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,166,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,167,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,168,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,169,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,170,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,171,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,172,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,173,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,174,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,175,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,176,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,177,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,178,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,179,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,180,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,181,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,182,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,183,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,184,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,185,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,186,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,187,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,188,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,189,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,190,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,191,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,192,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,193,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,194,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,195,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,196,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,197,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,198,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_std,199,8.3036645,7.919163,8.38852275,30
1.3,200,100,eml_mut,0,8.531309,8.342026,8.8813995,30
1.3,200,100,eml_mut,1,8.531309,8.342026,8.8813995,30
1.3,200,100,eml_mut,2,8.531309,8.342026,8.8813995,30
1.3,200,100,eml_mut,3,8.531309,8.342026,8.88092675,30
1.3,200,100,eml_mut,4,8.531309,8.342026,8.88092675,30
1.3,200,100,eml_mut,5,8.531309,8.342026,8.88092675,30
1.3,200,100,eml_mut,6,8.531309,8.342026,8.88092675,30
1.3,200,100,eml_mut,7,8.531309,8.342026,8.8687915,30
1.3,200,100,eml_mut,8,8.531309,8.342026,8.8687915,30
1.3,200,100,eml_mut,9,8.531309,8.342026,8.8687915,30
1.3,200,100,eml_mut,10,8.5029055,8.3348255,8.8687915,30
1.3,200,100,eml_mut,11,8.5029055,8.26736875,8.8687915,30
1.3,200,100,eml_mut,12,8.5029055,8.26736875,8.8687915,30
1.3,200,100,eml_mut,13,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,14,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,15,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,16,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,17,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,18,8.5029055,8.217181,8.8687915,30
1.3,200,100,eml_mut,19,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,20,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,21,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,22,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,23,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,24,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,25,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,26,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,27,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,28,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,29,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,30,8.435081,8.12767425,8.8687915,30
1.3,200,100,eml_mut,31,8.435081,8.12767425,8.77729925,30
1.3,200,100,eml_mut,32,8.435081,8.12767425,8.77729925,30
1.3,200,100,eml_mut,33,8.435081,8.12767425,8.77729925,30
1.3,200,100,eml_mut,34,8.435081,8.12767425,8.753983999999999,30
1.3,200,100,eml_mut,35,8.435081,8.12767425,8.753983999999999,30
1.3,200,100,eml_mut,36,8.435081,8.12767425,8.753983999999999,30
1.3,200,100,eml_mut,37,8.435081,8.12767425,8.753983999999999,30
1.3,200,100,eml_mut,38,8.3645295,8.12767425,8.753983999999999,30
1.3,200,100,eml_mut,39,8.3645295,8.11056375,8.753983999999999,30
1.3,200,100,eml_mut,40,8.3485145,8.11056375,8.663551,30
1.3,200,100,eml_mut,41,8.3485145,8.11056375,8.663551,30
1.3,200,100,eml_mut,42,8.3485145,8.11056375,8.663551,30
1.3,200,100,eml_mut,43,8.3485145,8.0788435,8.663551,30
1.3,200,100,eml_mut,44,8.3485145,7.9931815,8.663551,30
1.3,200,100,eml_mut,45,8.3485145,7.670169,8.663551,30
1.3,200,100,eml_mut,46,8.3485145,7.65509575,8.663551,30
1.3,200,100,eml_mut,47,8.3485145,7.65473125,8.663551,30
1.3,200,100,eml_mut,48,8.343207,7.65473125,8.64034375,30
1.3,200,100,eml_mut,49,8.343207,7.612423,8.64034375,30
1.3,200,100,eml_mut,50,8.343207,7.612423,8.64034375,30
1.3,200,100,eml_mut,51,8.343207,7.612423,8.64034375,30
1.3,200,100,eml_mut,52,8.343207,7.5567475,8.64034375,30
1.3,200,100,eml_mut,53,8.343207,7.547262249999999,8.64034375,30
1.3,200,100,eml_mut,54,8.343207,7.5052505,8.64034375,30
1.3,200,100,eml_mut,55,8.3160305,7.5052505,8.62057425,30
1.3,200,100,eml_mut,56,8.3160305,7.43747825,8.62057425,30
1.3,200,100,eml_mut,57,8.3160305,7.41946025,8.62057425,30
1.3,200,100,eml_mut,58,8.3160305,7.27068725,8.62057425,30
1.3,200,100,eml_mut,59,8.3160305,7.20217775,8.62057425,30
1.3,200,100,eml_mut,60,8.2742845,7.1866645,8.62057425,30
1.3,200,100,eml_mut,61,8.2742845,7.1866645,8.62057425,30
1.3,200,100,eml_mut,62,8.2742845,7.1866645,8.62057425,30
1.3,200,100,eml_mut,63,8.2742845,7.1866645,8.62057425,30
1.3,200,100,eml_mut,64,8.257423,7.17338675,8.542693,30
1.3,200,100,eml_mut,65,8.257423,7.16878925,8.542693,30
1.3,200,100,eml_mut,66,8.253764,7.16878925,8.542693,30
1.3,200,100,eml_mut,67,8.253764,7.16878925,8.542693,30
1.3,200,100,eml_mut,68,8.253764,7.1687885,8.542693,30
1.3,200,100,eml_mut,69,8.253764,7.15779425,8.542693,30
1.3,200,100,eml_mut,70,8.253764,7.15779425,8.542693,30
1.3,200,100,eml_mut,71,8.253764,7.15779425,8.542693,30
1.3,200,100,eml_mut,72,8.253764,7.15779425,8.542693,30
1.3,200,100,eml_mut,73,8.253764,7.15779425,8.542693,30
1.3,200,100,eml_mut,74,8.1543575,7.09986825,8.53987525,30
1.3,200,100,eml_mut,75,8.1543575,7.09986825,8.53987525,30
1.3,200,100,eml_mut,76,8.1543575,7.09986825,8.53987525,30
1.3,200,100,eml_mut,77,8.1543575,7.09986825,8.53987525,30
1.3,200,100,eml_mut,78,8.126000000000001,7.09876275,8.53987525,30
1.3,200,100,eml_mut,79,8.126000000000001,7.063155,8.53987525,30
1.3,200,100,eml_mut,80,8.126000000000001,7.063155,8.53987525,30
1.3,200,100,eml_mut,81,7.9864265,7.0157205000000005,8.35480575,30
1.3,200,100,eml_mut,82,7.9864265,7.0157205000000005,8.35480575,30
1.3,200,100,eml_mut,83,7.9864265,7.0157205000000005,8.35480575,30
1.3,200,100,eml_mut,84,7.983557,6.742014999999999,8.35480575,30
1.3,200,100,eml_mut,85,7.983557,6.61814275,8.35480575,30
1.3,200,100,eml_mut,86,7.983304,6.61814275,8.35480575,30
1.3,200,100,eml_mut,87,7.983304,6.61814275,8.35480575,30
1.3,200,100,eml_mut,88,7.983304,6.61814275,8.35480575,30
1.3,200,100,eml_mut,89,7.9826500000000005,6.61814275,8.35480575,30
1.3,200,100,eml_mut,90,7.9820025,6.61814275,8.35480575,30
1.3,200,100,eml_mut,91,7.9820025,6.61307725,8.35480575,30
1.3,200,100,eml_mut,92,7.9820025,6.61307725,8.35480575,30
1.3,200,100,eml_mut,93,7.9820025,6.61245525,8.35480575,30
1.3,200,100,eml_mut,94,7.844228,6.61245525,8.34998725,30
1.3,200,100,eml_mut,95,7.844228,6.608494,8.34998725,30
1.3,200,100,eml_mut,96,7.764085,6.6056247500000005,8.348806249999999,30
1.3,200,100,eml_mut,97,7.609975,6.6056247500000005,8.348806249999999,30
1.3,200,100,eml_mut,98,7.609975,6.55828175,8.348806249999999,30
1.3,200,100,eml_mut,99,7.6047835,6.55828175,8.348806249999999,30
1.3,200,100,eml_mut,100,7.6047835,6.55828175,8.348806249999999,30
1.3,200,100,eml_mut,101,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,102,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,103,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,104,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,105,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,106,7.6047835,6.55496075,8.348806249999999,30
1.3,200,100,eml_mut,107,7.6047835,6.49432825,8.348806249999999,30
1.3,200,100,eml_mut,108,7.6047835,6.49432825,8.348806249999999,30
1.3,200,100,eml_mut,109,7.6047835,6.49432825,8.348806249999999,30
1.3,200,100,eml_mut,110,7.6047835,6.4936165,8.348806249999999,30
1.3,200,100,eml_mut,111,7.6047835,6.4936165,8.348806249999999,30
1.3,200,100,eml_mut,112,7.6047835,6.4936165,8.348806249999999,30
1.3,200,100,eml_mut,113,7.6047835,6.43266325,8.348806249999999,30
1.3,200,100,eml_mut,114,7.6047835,6.43266325,8.348806249999999,30
1.3,200,100,eml_mut,115,7.6047835,6.43266325,8.348806249999999,30
1.3,200,100,eml_mut,116,7.6047835,6.43266325,8.348806249999999,30
1.3,200,100,eml_mut,117,7.6047835,6.43266325,8.348806249999999,30
1.3,200,100,eml_mut,118,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,119,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,120,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,121,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,122,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,123,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,124,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,125,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,126,7.6047835,6.43114325,8.348806249999999,30
1.3,200,100,eml_mut,127,7.6047835,6.43114325,8.319312499999999,30
1.3,200,100,eml_mut,128,7.6047835,6.43114325,8.319312499999999,30
1.3,200,100,eml_mut,129,7.409345999999999,6.43114325,8.24296725,30
1.3,200,100,eml_mut,130,7.409345999999999,6.43114325,8.24296725,30
1.3,200,100,eml_mut,131,7.409345999999999,6.43114325,8.24296725,30
1.3,200,100,eml_mut,132,7.409345999999999,6.43114325,8.24296725,30
1.3,200,100,eml_mut,133,7.409345999999999,6.43114325,8.24296725,30
1.3,200,100,eml_mut,134,7.409345999999999,6.43114325,8.181040750000001,30
1.3,200,100,eml_mut,135,7.409345999999999,6.43114325,8.181040750000001,30
1.3,200,100,eml_mut,136,7.409345999999999,6.43114325,8.181040750000001,30
1.3,200,100,eml_mut,137,7.409345999999999,6.43114325,8.181040750000001,30
1.3,200,100,eml_mut,138,7.2795974999999995,6.43114325,8.181040750000001,30
1.3,200,100,eml_mut,139,7.2795974999999995,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,140,7.2795974999999995,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,141,7.262668,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,142,7.262668,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,143,7.257343499999999,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,144,7.257343499999999,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,145,7.257343499999999,6.4245019999999995,8.181040750000001,30
1.3,200,100,eml_mut,146,7.257343499999999,6.421223749999999,8.181040750000001,30
1.3,200,100,eml_mut,147,7.24503,6.421223749999999,8.181040750000001,30
1.3,200,100,eml_mut,148,7.24503,6.421223749999999,8.181040750000001,30
1.3,200,100,eml_mut,149,7.24503,6.421223749999999,8.181040750000001,30
1.3,200,100,eml_mut,150,7.200397,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,151,7.200397,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,152,7.200397,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,153,7.200397,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,154,7.1800575,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,155,7.1800575,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,156,7.1800575,6.412176499999999,8.181040750000001,30
1.3,200,100,eml_mut,157,7.179233,6.401290250000001,8.181040750000001,30
1.3,200,100,eml_mut,158,7.179233,6.401290250000001,8.181040750000001,30
1.3,200,100,eml_mut,159,7.179233,6.401290250000001,8.181040750000001,30
1.3,200,100,eml_mut,160,7.179233,6.401290250000001,8.181040750000001,30
1.3,200,100,eml_mut,161,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,162,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,163,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,164,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,165,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,166,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,167,7.179233,6.28337125,8.181040750000001,30
1.3,200,100,eml_mut,168,7.179233,6.28337125,8.17615375,30
1.3,200,100,eml_mut,169,7.179233,6.28337125,8.17615375,30
1.3,200,100,eml_mut,170,7.179233,6.28337125,8.17615375,30
1.3,200,100,eml_mut,171,7.179233,6.28337125,8.17615375,30
1.3,200,100,eml_mut,172,7.179233,6.28337125,8.17615375,30
1.3,200,100,eml_mut,173,7.179233,6.28337125,8.13864025,30
1.3,200,100,eml_mut,174,7.179233,5.95732075,8.13864025,30
1.3,200,100,eml_mut,175,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,176,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,177,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,178,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,179,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,180,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,181,7.179233,5.95732075,8.008546,30
1.3,200,100,eml_mut,182,7.123241,5.95732075,8.008546,30
1.3,200,100,eml_mut,183,7.0473785,5.823422,8.008546,30
1.3,200,100,eml_mut,184,7.0473785,5.823422,8.008546,30
1.3,200,100,eml_mut,185,7.0473785,5.823422,8.008546,30
1.3,200,100,eml_mut,186,7.0473785,5.823422,8.008546,30
1.3,200,100,eml_mut,187,7.0473785,5.823422,8.008546,30
1.3,200,100,eml_mut,188,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,189,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,190,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,191,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,192,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,193,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,194,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,195,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,196,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,197,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,198,7.0473785,5.72177,8.008546,30
1.3,200,100,eml_mut,199,7.0473785,5.72177,8.008546,30
1.3,200,100,std_ssc,0,1.0,4.715639468832147e-33,8.368784340811729,30
1.3,200,100,std_ssc,1,6.705703644438805e-32,0.0,1.0,30
1.3,200,100,std_ssc,2,0.0,0.0,1.0,30
1.3,200,100,std_ssc,3,0.0,0.0,2.583057241412161e-32,30
1.3,200,100,std_ssc,4,0.0,0.0,2.583057241412161e-32,30
1.3,200,100,std_ssc,5,0.0,0.0,1.6858627768193668e-32,30
1.3,200,100,std_ssc,6,0.0,0.0,1.67632942359465e-32,30
1.3,200,100,std_ssc,7,0.0,0.0,3.2047474274603606e-33,30
1.3,200,100,std_ssc,8,0.0,0.0,3.2047474274603606e-33,30
1.3,200,100,std_ssc,9,0.0,0.0,3.2047474274603606e-33,30
1.3,200,100,std_ssc,10,0.0,0.0,7.395570986446985e-34,30
1.3,200,100,eml_ssc,0,8.531308678300949,8.34202614462544,8.881399608878192,30
1.3,200,100,eml_ssc,1,8.353960015004565,8.13597541968982,8.680552963856062,30
1.3,200,100,eml_ssc,2,8.33865727200446,7.937544890676401,8.505722815777167,30
1.3,200,100,eml_ssc,3,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,4,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,5,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,6,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,7,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,8,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,9,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,10,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,11,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,12,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,13,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,14,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,15,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,16,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,17,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,18,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,19,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,20,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,21,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,22,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,23,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,24,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,25,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,26,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,27,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,28,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,29,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,30,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,31,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,32,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,33,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,34,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,35,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,36,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,37,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,38,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,39,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,40,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,41,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,42,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,43,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,44,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,45,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,46,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,47,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,48,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,49,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,50,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,51,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,52,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,53,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,54,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,55,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,56,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,57,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,58,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,59,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,60,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,61,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,62,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,63,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,64,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,65,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,66,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,67,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,68,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,69,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,70,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,71,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,72,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,73,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,74,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,75,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,76,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,77,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,78,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,79,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,80,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,81,8.303664836991723,7.923651452878462,8.388522895524128,30
1.3,200,100,eml_ssc,82,8.303664836991723,7.923651452878462,8.388522895524128,30
